,_id,timestamp,xAngle,yAngle
3278,572513f9ceda168d8a4a1832,1356999386048,14.501,-7.867
3279,572513f9ceda168d8a4a1833,1356999386554,14.567,-7.818
3280,572513f9ceda168d8a4a1834,1356999387058,12.455,-8.924
3281,572513f9ceda168d8a4a1835,1356999387562,15.81,-5.369
3282,572513f9ceda168d8a4a1836,1356999388068,13.153,-7.687
3283,572513f9ceda168d8a4a1837,1356999388573,14.061,-6.633
3284,572513f9ceda168d8a4a1838,1356999389079,14.221,-7.608
3285,572513f9ceda168d8a4a1839,1356999389583,14.363,-7.351
3286,572513f9ceda168d8a4a183a,1356999390087,14.189,-7.301
3287,572513f9ceda168d8a4a183b,1356999390593,14.587,-7.887
3288,572513f9ceda168d8a4a183c,1356999391097,14.474,-7.626
3289,572513f9ceda168d8a4a183d,1356999391603,14.796,-7.751
3290,572513f9ceda168d8a4a183e,1356999392109,14.109,-7.179
3291,572513f9ceda168d8a4a183f,1356999392614,14.244,-7.444
3292,572513f9ceda168d8a4a1840,1356999393119,14.445,-7.057
3293,572513f9ceda168d8a4a1841,1356999393625,14.085,-7.326
3294,572513f9ceda168d8a4a1842,1356999394129,14.631,-7.592
3295,572513f9ceda168d8a4a1843,1356999394633,14.331,-7.738
3296,572513f9ceda168d8a4a1844,1356999395137,14.251,-7.474
3297,572513f9ceda168d8a4a1845,1356999395643,14.128,-7.634
3298,572513f9ceda168d8a4a1846,1356999396149,14.173,-7.86
3299,572513f9ceda168d8a4a1847,1356999396655,14.288,-7.66
3300,572513f9ceda168d8a4a1848,1356999397161,14.315,-7.71
3301,572513f9ceda168d8a4a1849,1356999397671,14.233,-7.611
3302,572513f9ceda168d8a4a184a,1356999398177,13.871,-7.415
3303,572513f9ceda168d8a4a184b,1356999398681,14.223,-8.322
3304,572513f9ceda168d8a4a184c,1356999399185,14.047,-8.106
3305,572513f9ceda168d8a4a184d,1356999399691,13.283,-7.929
3306,572513f9ceda168d8a4a184e,1356999400197,14.002,-7.771
3307,572513f9ceda168d8a4a184f,1356999400700,14.003,-7.735
3308,572513f9ceda168d8a4a1850,1356999401204,14.1,-7.375
3309,572513f9ceda168d8a4a1851,1356999401709,14.481,-7.64
3310,572513f9ceda168d8a4a1852,1356999402215,14.443,-7.729
3311,572513f9ceda168d8a4a1853,1356999402721,14.034,-7.652
3312,572513f9ceda168d8a4a1854,1356999403227,13.779,-7.882
3313,572513f9ceda168d8a4a1855,1356999403734,14.473,-7.421
3314,572513f9ceda168d8a4a1856,1356999404238,13.37,-7.529
3315,572513f9ceda168d8a4a1857,1356999404744,14.767,-7.973
3316,572513f9ceda168d8a4a1858,1356999405250,14.165,-7.867
3317,572513f9ceda168d8a4a1859,1356999405756,14.571,-7.603
3318,572513f9ceda168d8a4a185a,1356999406262,13.332,-7.985
3319,572513f9ceda168d8a4a185b,1356999406768,14.187,-7.599
3320,572513f9ceda168d8a4a185c,1356999407272,14.188,-7.642
3321,572513f9ceda168d8a4a185d,1356999407778,14.418,-7.887
3322,572513f9ceda168d8a4a185e,1356999408284,14.295,-7.571
3323,572513f9ceda168d8a4a185f,1356999408790,14.116,-7.592
3324,572513f9ceda168d8a4a1860,1356999409296,14.396,-8.282
3325,572513f9ceda168d8a4a1861,1356999409802,13.169,-7.307
3326,572513f9ceda168d8a4a1862,1356999410308,14.218,-7.359
3327,572513f9ceda168d8a4a1863,1356999410814,14.369,-7.892
3328,572513f9ceda168d8a4a1864,1356999411320,14.125,-7.672
3329,572513f9ceda168d8a4a1865,1356999411826,14.574,-7.678
3330,572513f9ceda168d8a4a1866,1356999412332,14.299,-7.39
3331,572513f9ceda168d8a4a1867,1356999412840,14.175,-7.644
3332,572513f9ceda168d8a4a1868,1356999413346,14.333,-7.262
3333,572513f9ceda168d8a4a1869,1356999413852,13.827,-8.003
3334,572513f9ceda168d8a4a186a,1356999414356,13.984,-8.285
3335,572513f9ceda168d8a4a186b,1356999414862,14.162,-7.966
3336,572513f9ceda168d8a4a186c,1356999415368,14.211,-7.916
3337,572513f9ceda168d8a4a186d,1356999415873,13.97,-7.578
3338,572513f9ceda168d8a4a186e,1356999416379,18.051,-8.454
3339,572513f9ceda168d8a4a186f,1356999416885,41.354,-7.958
3340,572513f9ceda168d8a4a1870,1356999417391,14.775,-2.786
3341,572513f9ceda168d8a4a1871,1356999417897,4.751,-13.382
3342,572513f9ceda168d8a4a1872,1356999418402,6.973,31.28
3343,572513f9ceda168d8a4a1873,1356999418908,6.981,-19.042
3344,572513f9ceda168d8a4a1874,1356999419413,2.842,-3.756
3345,572513f9ceda168d8a4a1875,1356999419918,2.686,-42.802
3346,572513f9ceda168d8a4a1876,1356999420424,7.133,22.857
3347,572513f9ceda168d8a4a1877,1356999420929,7.133,22.857
3348,572513f9ceda168d8a4a1878,1356999421434,28.986,13.002
3349,572513f9ceda168d8a4a1879,1356999421940,4.586,-7.291
3350,572513f9ceda168d8a4a187a,1356999422446,-0.281,-37.561
3351,572513f9ceda168d8a4a187b,1356999422952,25.666,-26.883
3352,572513f9ceda168d8a4a187c,1356999423964,21.324,-1.438
3353,572513f9ceda168d8a4a187d,1356999423458,13.536,-27.451
3354,572513f9ceda168d8a4a187e,1356999424470,3.629,-34.927
3355,572513f9ceda168d8a4a187f,1356999424976,5.775,-28.914
3356,572513f9ceda168d8a4a1880,1356999425482,17.99,11.817
3357,572513f9ceda168d8a4a1881,1356999425988,4.534,-21.255
3358,572513f9ceda168d8a4a1882,1356999426493,28.849,-26.415
3359,572513f9ceda168d8a4a1883,1356999426998,-7.569,-7.049
3360,572513f9ceda168d8a4a1884,1356999427504,17.488,-2.108
3361,572513f9ceda168d8a4a1885,1356999428011,22.234,-3.049
3362,572513f9ceda168d8a4a1886,1356999428517,-17.615,30.441
3363,572513f9ceda168d8a4a1887,1356999429023,-9.447,-12.06
3364,572513f9ceda168d8a4a1888,1356999429529,-11.231,10.591
3365,572513f9ceda168d8a4a1889,1356999430035,11.911,-12.788
3366,572513f9ceda168d8a4a188a,1356999430541,10.927,-12.164
3367,572513f9ceda168d8a4a188b,1356999431046,7.338,-24.965
3368,572513f9ceda168d8a4a188c,1356999431552,15.22,-17.804
3369,572513f9ceda168d8a4a188d,1356999432058,3.487,-27.918
3370,572513f9ceda168d8a4a188e,1356999432563,14.45,2.643
3371,572513f9ceda168d8a4a188f,1356999433069,12.493,-9.161
3372,572513f9ceda168d8a4a1890,1356999433575,14.569,-15.161
3373,572513f9ceda168d8a4a1891,1356999434078,8.827,-22.081
3374,572513f9ceda168d8a4a1892,1356999434583,6.168,26.045
3375,572513f9ceda168d8a4a1893,1356999435088,7.036,-3.182
3376,572513f9ceda168d8a4a1894,1356999435594,7.046,-24.024
3377,572513f9ceda168d8a4a1895,1356999436098,-12.788,-13.99
3378,572513f9ceda168d8a4a1896,1356999436604,0.773,-13.398
3379,572513f9ceda168d8a4a1897,1356999437110,22.409,-13.811
3380,572513f9ceda168d8a4a1898,1356999437614,6.316,-0.161
3381,572513f9ceda168d8a4a1899,1356999438120,5.47,-15.036
3382,572513f9ceda168d8a4a189a,1356999438626,-3.313,3.706
3383,572513f9ceda168d8a4a189b,1356999439130,-4.416,-11.369
3384,572513f9ceda168d8a4a189c,1356999439636,10.6,-17.919
3385,572513f9ceda168d8a4a189d,1356999440142,1.415,-0.252
3386,572513f9ceda168d8a4a189e,1356999440647,-22.701,57.97
3387,572513f9ceda168d8a4a189f,1356999441151,3.291,-18.175
3388,572513f9ceda168d8a4a18a0,1356999441657,-8.372,-5.762
3389,572513f9ceda168d8a4a18a1,1356999442163,-12.33,-7.696
3390,572513f9ceda168d8a4a18a2,1356999442668,25.652,-29.244
3391,572513f9ceda168d8a4a18a3,1356999443174,21.833,-4.973
3392,572513f9ceda168d8a4a18a4,1356999443678,3.389,-25.436
3393,572513f9ceda168d8a4a18a5,1356999444184,-11.021,-2.951
3394,572513f9ceda168d8a4a18a6,1356999444690,23.59,5.493
3395,572513f9ceda168d8a4a18a7,1356999445196,1.582,23.821
3396,572513f9ceda168d8a4a18a8,1356999445702,8.835,-3.585
3397,572513f9ceda168d8a4a18a9,1356999446208,4.341,-13.698
3398,572513f9ceda168d8a4a18aa,1356999446714,34.527,11.581
3399,572513f9ceda168d8a4a18ab,1356999447220,7.476,-10.548
3400,572513f9ceda168d8a4a18ac,1356999447726,-11.63,12.324
3401,572513f9ceda168d8a4a18ad,1356999448232,4.543,30.564
3402,572513f9ceda168d8a4a18ae,1356999448738,2.963,-1.389
3403,572513f9ceda168d8a4a18af,1356999449244,7.286,-10.445
3404,572513f9ceda168d8a4a18b0,1356999449750,16.633,-18.997
3405,572513f9ceda168d8a4a18b1,1356999450255,6.333,-16.029
3406,572513f9ceda168d8a4a18b2,1356999450761,14.534,-3.577
3407,572513f9ceda168d8a4a18b3,1356999451266,13.472,-7.697
3408,572513f9ceda168d8a4a18b4,1356999451770,-1.673,19.696
3409,572513f9ceda168d8a4a18b5,1356999452276,24.287,-25.419
3410,572513f9ceda168d8a4a18b6,1356999452782,1.54,-24.168
3411,572513f9ceda168d8a4a18b7,1356999453287,4.662,12.488
3412,572513f9ceda168d8a4a18b8,1356999453793,6.884,-11.788
3413,572513f9ceda168d8a4a18b9,1356999454299,19.682,-2.965
3414,572513f9ceda168d8a4a18ba,1356999454805,66.305,9.903
3415,572513f9ceda168d8a4a18bb,1356999455311,13.335,-9.623
3416,572513f9ceda168d8a4a18bc,1356999455817,8.997,-10.573
3417,572513f9ceda168d8a4a18bd,1356999456321,16.998,-12.723
3418,572513f9ceda168d8a4a18be,1356999456825,-5.304,-47.845
3419,572513f9ceda168d8a4a18bf,1356999457329,14.981,4.307
3420,572513f9ceda168d8a4a18c0,1356999457835,11.076,-16.656
3421,572513f9ceda168d8a4a18c1,1356999458341,-16.338,-73.194
3422,572513f9ceda168d8a4a18c2,1356999458847,25.419,-11.296
3423,572513f9ceda168d8a4a18c3,1356999459353,19.052,4.578
3424,572513f9ceda168d8a4a18c4,1356999459859,5.786,-13.27
3425,572513f9ceda168d8a4a18c5,1356999460365,-3.276,-21.175
3426,572513f9ceda168d8a4a18c6,1356999460869,-0.845,-8.844
3427,572513f9ceda168d8a4a18c7,1356999461374,13.924,10.548
3428,572513f9ceda168d8a4a18c8,1356999461880,16.917,-8.038
3429,572513f9ceda168d8a4a18c9,1356999462386,15.655,-12.779
3430,572513f9ceda168d8a4a18ca,1356999462892,7.219,3.162
3431,572513f9ceda168d8a4a18cb,1356999463398,-2.311,-28.796
3432,572513f9ceda168d8a4a18cc,1356999463903,-0.648,-36.037
3433,572513f9ceda168d8a4a18cd,1356999464408,-4.748,-37.133
3434,572513f9ceda168d8a4a18ce,1356999464914,-4.047,-79.478
3435,572513f9ceda168d8a4a18cf,1356999465420,4.13,-16.022
3436,572513f9ceda168d8a4a18d0,1356999465926,40.917,27.55
3437,572513f9ceda168d8a4a18d1,1356999466430,-10.489,-24.443
3438,572513f9ceda168d8a4a18d2,1356999466935,-1.121,-26.428
3439,572513f9ceda168d8a4a18d3,1356999467441,-5.781,-23.537
3440,572513f9ceda168d8a4a18d4,1356999468453,10.528,1.657
3441,572513f9ceda168d8a4a18d5,1356999467947,26.249,4.169
3442,572513f9ceda168d8a4a18d6,1356999468959,0.914,-10.109
3443,572513f9ceda168d8a4a18d7,1356999469465,29.69,-34.849
3444,572513f9ceda168d8a4a18d8,1356999469969,22.433,4.881
3445,572513f9ceda168d8a4a18d9,1356999470475,-4.67,-0.132
3446,572513f9ceda168d8a4a18da,1356999470980,14.752,-11.472
3447,572513f9ceda168d8a4a18db,1356999471486,17.112,-10.425
3448,572513f9ceda168d8a4a18dc,1356999471990,10.108,-14.656
3449,572513f9ceda168d8a4a18dd,1356999472496,6.607,45.302
3450,572513f9ceda168d8a4a18de,1356999473002,30.456,14.706
3451,572513f9ceda168d8a4a18df,1356999474014,-19.679,69.715
3452,572513f9ceda168d8a4a18e0,1356999473508,5.974,-5.922
3453,572513f9ceda168d8a4a18e1,1356999474520,-5.851,-53.427
3454,572513f9ceda168d8a4a18e2,1356999475026,3.338,-35.778
3455,572513f9ceda168d8a4a18e3,1356999475532,-5.678,-36.935
3456,572513f9ceda168d8a4a18e4,1356999476037,9.202,-27.904
3457,572513f9ceda168d8a4a18e5,1356999476543,11.221,-16.455
3458,572513f9ceda168d8a4a18e6,1356999477049,5.449,-14.765
3459,572513f9ceda168d8a4a18e7,1356999477554,14.609,54.803
3460,572513f9ceda168d8a4a18e8,1356999478060,41.122,-7.63
3461,572513f9ceda168d8a4a18e9,1356999478565,3.43,20.195
3462,572513f9ceda168d8a4a18ea,1356999479070,10.085,3.804
3463,572513f9ceda168d8a4a18eb,1356999479575,11.372,-5.064
3464,572513f9ceda168d8a4a18ec,1356999480081,1.215,13.166
3465,572513f9ceda168d8a4a18ed,1356999480587,11.465,-0.637
3466,572513f9ceda168d8a4a18ee,1356999481093,11.698,-4.328
3467,572513f9ceda168d8a4a18ef,1356999481599,10.192,-9.276
3468,572513f9ceda168d8a4a18f0,1356999482105,10.414,-9.317
3469,572513f9ceda168d8a4a18f1,1356999482610,10.82,-9.578
3470,572513f9ceda168d8a4a18f2,1356999483116,10.208,-9.442
3471,572513f9ceda168d8a4a18f3,1356999483622,10.628,-8.651
3472,572513f9ceda168d8a4a18f4,1356999484126,10.577,-9.295
3473,572513f9ceda168d8a4a18f5,1356999484632,10.677,-9.287
3474,572513f9ceda168d8a4a18f6,1356999485137,10.448,-9.437
3475,572513f9ceda168d8a4a18f7,1356999485642,10.456,-9.598
3476,572513f9ceda168d8a4a18f8,1356999486148,10.507,-9.354
3477,572513f9ceda168d8a4a18f9,1356999486653,10.418,-9.591
3478,572513f9ceda168d8a4a18fa,1356999487157,10.24,-9.369
3479,572513f9ceda168d8a4a18fb,1356999487661,10.234,-9.666
3480,572513f9ceda168d8a4a18fc,1356999488167,10.252,-9.666
3481,572513f9ceda168d8a4a18fd,1356999488673,10.467,-9.748
3482,572513f9ceda168d8a4a18fe,1356999489178,10.437,-9.738
3483,572513f9ceda168d8a4a18ff,1356999489683,10.379,-9.494
3484,572513f9ceda168d8a4a1900,1356999490189,10.531,-9.382
3485,572513f9ceda168d8a4a1901,1356999490695,10.267,-9.595
3486,572513f9ceda168d8a4a1902,1356999491201,10.222,-10.106
3487,572513f9ceda168d8a4a1903,1356999491706,10.407,-9.555
3488,572513f9ceda168d8a4a1904,1356999492210,10.508,-9.466
3489,572513f9ceda168d8a4a1905,1356999492716,10.411,-9.367
3490,572513f9ceda168d8a4a1906,1356999493221,10.457,-9.509
3491,572513f9ceda168d8a4a1907,1356999493726,10.429,-9.34
3492,572513f9ceda168d8a4a1908,1356999494232,10.382,-9.38
3493,572513f9ceda168d8a4a1909,1356999494738,10.578,-9.286
3494,572513f9ceda168d8a4a190a,1356999495243,10.205,-9.387
3495,572513f9ceda168d8a4a190b,1356999495748,10.507,-9.524
3496,572513f9ceda168d8a4a190c,1356999496760,10.282,-9.513
3497,572513f9ceda168d8a4a190d,1356999496254,10.428,-9.18
3498,572513f9ceda168d8a4a190e,1356999497266,10.372,-9.493
3499,572513f9ceda168d8a4a190f,1356999497772,10.274,-9.344
3500,572513f9ceda168d8a4a1910,1356999498278,10.401,-9.667
3501,572513f9ceda168d8a4a1911,1356999498784,11.041,-9.532
3502,572513f9ceda168d8a4a1912,1356999499288,10.248,-9.398
3503,572513f9ceda168d8a4a1913,1356999499794,10.157,-9.35
3504,572513f9ceda168d8a4a1914,1356999500299,10.193,-9.22
3505,572513f9ceda168d8a4a1915,1356999500805,10.197,-9.469
3506,572513f9ceda168d8a4a1916,1356999501309,10.458,-9.327
3507,572513f9ceda168d8a4a1917,1356999501813,10.619,-9.605
3508,572513f9ceda168d8a4a1918,1356999502318,9.934,-9.478
3509,572513f9ceda168d8a4a1919,1356999502823,10.848,-9.661
3510,572513f9ceda168d8a4a191a,1356999503329,10.446,-9.501
3511,572513f9ceda168d8a4a191b,1356999503835,10.588,-9.449
3512,572513f9ceda168d8a4a191c,1356999504341,10.694,-9.483
3513,572513f9ceda168d8a4a191d,1356999504846,10.419,-9.468
3514,572513f9ceda168d8a4a191e,1356999505352,10.127,-9.603
3515,572513f9ceda168d8a4a191f,1356999505858,10.53,-9.706
3516,572513f9ceda168d8a4a1920,1356999506362,10.131,-9.592
3517,572513f9ceda168d8a4a1921,1356999506868,10.582,-9.531
3518,572513f9ceda168d8a4a1922,1356999507373,10.335,-9.708
3519,572513f9ceda168d8a4a1923,1356999507877,10.481,-9.516
3520,572513f9ceda168d8a4a1924,1356999508383,10.794,-9.31
3521,572513f9ceda168d8a4a1925,1356999508888,10.54,-9.462
3522,572513f9ceda168d8a4a1926,1356999509394,10.332,-9.458
3523,572513f9ceda168d8a4a1927,1356999509900,10.152,-9.44
3524,572513f9ceda168d8a4a1928,1356999510404,10.921,-9.058
3525,572513f9ceda168d8a4a1929,1356999510910,10.435,-9.498
3526,572513f9ceda168d8a4a192a,1356999511414,10.368,-9.509
3527,572513f9ceda168d8a4a192b,1356999511918,10.549,-9.611
3528,572513f9ceda168d8a4a192c,1356999512424,10.664,-9.324
3529,572513f9ceda168d8a4a192d,1356999512929,10.801,-9.281
3530,572513f9ceda168d8a4a192e,1356999513435,10.178,-9.396
3531,572513f9ceda168d8a4a192f,1356999513940,10.656,-9.809
3532,572513f9ceda168d8a4a1930,1356999514445,10.406,-9.809
3533,572513f9ceda168d8a4a1931,1356999514949,10.529,-9.224
3534,572513f9ceda168d8a4a1932,1356999515455,10.39,-9.525
3535,572513f9ceda168d8a4a1933,1356999515960,10.203,-9.444
3536,572513f9ceda168d8a4a1934,1356999516467,10.664,-9.364
3537,572513f9ceda168d8a4a1935,1356999516973,10.337,-9.465
3538,572513f9ceda168d8a4a1936,1356999517478,10.703,-9.749
3539,572513f9ceda168d8a4a1937,1356999517983,9.738,-8.817
3540,572513f9ceda168d8a4a1938,1356999518487,8.875,-10.497
3541,572513f9ceda168d8a4a1939,1356999518993,8.931,-9.754
3542,572513f9ceda168d8a4a193a,1356999519499,10.099,-9.542
3543,572513f9ceda168d8a4a193b,1356999520003,10.125,-9.528
3544,572513f9ceda168d8a4a193c,1356999520507,10.445,-9.503
3545,572513f9ceda168d8a4a193d,1356999521013,10.286,-9.285
3546,572513f9ceda168d8a4a193e,1356999521519,10.899,-9.444
3547,572513f9ceda168d8a4a193f,1356999522023,10.362,-10.524
3548,572513f9ceda168d8a4a1940,1356999522527,10.23,-9.675
3549,572513f9ceda168d8a4a1941,1356999523033,10.597,-9.484
3550,572513f9ceda168d8a4a1942,1356999523539,10.704,-9.322
3551,572513f9ceda168d8a4a1943,1356999524044,10.491,-9.354
3552,572513f9ceda168d8a4a1944,1356999524549,10.334,-9.473
3553,572513f9ceda168d8a4a1945,1356999525053,10.684,-9.419
3554,572513f9ceda168d8a4a1946,1356999525558,10.296,-9.224
3555,572513f9ceda168d8a4a1947,1356999526062,10.467,-9.506
3556,572513f9ceda168d8a4a1948,1356999526566,10.223,-9.261
3557,572513f9ceda168d8a4a1949,1356999527071,10.486,-9.419
3558,572513f9ceda168d8a4a194a,1356999527577,10.47,-9.249
3559,572513f9ceda168d8a4a194b,1356999528083,10.472,-9.464
3560,572513f9ceda168d8a4a194c,1356999528589,10.59,-9.631
3561,572513f9ceda168d8a4a194d,1356999529093,10.543,-9.49
3562,572513f9ceda168d8a4a194e,1356999529599,10.443,-9.347
3563,572513f9ceda168d8a4a194f,1356999530103,10.325,-9.445
3564,572513f9ceda168d8a4a1950,1356999530609,10.376,-9.678
3565,572513f9ceda168d8a4a1951,1356999531114,10.753,-8.406
3566,572513f9ceda168d8a4a1952,1356999531618,10.424,-9.585
3567,572513f9ceda168d8a4a1953,1356999532122,10.453,-9.838
3568,572513f9ceda168d8a4a1954,1356999532628,10.28,-9.399
3569,572513f9ceda168d8a4a1955,1356999533133,10.314,-9.183
3570,572513f9ceda168d8a4a1956,1356999533639,10.311,-9.55
3571,572513f9ceda168d8a4a1957,1356999534145,10.801,-9.518
3572,572513f9ceda168d8a4a1958,1356999534651,10.412,-9.586
3573,572513f9ceda168d8a4a1959,1356999535157,10.261,-10.016
3574,572513f9ceda168d8a4a195a,1356999535663,10.682,-9.135
3575,572513f9ceda168d8a4a195b,1356999536167,10.281,-9.465
3576,572513f9ceda168d8a4a195c,1356999536671,10.149,-9.597
3577,572513f9ceda168d8a4a195d,1356999537176,10.478,-9.551
3578,572513f9ceda168d8a4a195e,1356999537682,10.804,-9.36
3579,572513f9ceda168d8a4a195f,1356999538692,10.45,-9.227
3580,572513f9ceda168d8a4a1960,1356999538188,10.123,-9.645
3581,572513f9ceda168d8a4a1961,1356999539198,10.556,-9.542
3582,572513f9ceda168d8a4a1962,1356999539703,10.444,-9.467
3583,572513f9ceda168d8a4a1963,1356999540210,10.782,-9.684
3584,572513f9ceda168d8a4a1964,1356999540716,10.531,-9.698
3585,572513f9ceda168d8a4a1965,1356999541221,10.146,-9.506
3586,572513f9ceda168d8a4a1966,1356999541727,10.707,-9.589
3587,572513f9ceda168d8a4a1967,1356999542231,10.62,-9.44
3588,572513f9ceda168d8a4a1968,1356999542737,10.223,-9.315
3589,572513f9ceda168d8a4a1969,1356999543243,10.039,-9.401
3590,572513f9ceda168d8a4a196a,1356999543747,10.48,-9.678
3591,572513f9ceda168d8a4a196b,1356999544253,10.369,-9.593
3592,572513f9ceda168d8a4a196c,1356999544759,10.418,-9.357
3593,572513f9ceda168d8a4a196d,1356999545265,10.224,-9.743
3594,572513f9ceda168d8a4a196e,1356999545771,10.403,-9.647
3595,572513f9ceda168d8a4a196f,1356999546277,10.569,-9.55
3596,572513f9ceda168d8a4a1970,1356999546783,10.403,-9.691
3597,572513f9ceda168d8a4a1971,1356999547287,10.368,-9.391
3598,572513f9ceda168d8a4a1972,1356999547793,10.334,-9.528
3599,572513f9ceda168d8a4a1973,1356999548298,10.408,-9.388
3600,572513f9ceda168d8a4a1974,1356999548802,10.585,-9.25
3601,572513f9ceda168d8a4a1975,1356999549308,10.402,-9.488
3602,572513f9ceda168d8a4a1976,1356999549813,10.109,-9.298
3603,572513f9ceda168d8a4a1977,1356999550319,10.465,-9.688
3604,572513f9ceda168d8a4a1978,1356999550825,10.346,-9.3
3605,572513f9ceda168d8a4a1979,1356999551331,10.691,-9.407
3606,572513f9ceda168d8a4a197a,1356999551837,10.844,-9.242
3607,572513f9ceda168d8a4a197b,1356999552343,10.609,-9.555
3608,572513f9ceda168d8a4a197c,1356999552849,10.145,-9.534
3609,572513f9ceda168d8a4a197d,1356999553355,10.488,-9.326
3610,572513f9ceda168d8a4a197e,1356999553861,10.483,-9.629
3611,572513f9ceda168d8a4a197f,1356999554367,10.437,-9.66
3612,572513f9ceda168d8a4a1980,1356999554873,10.592,-9.257
3613,572513f9ceda168d8a4a1981,1356999555379,10.568,-9.687
3614,572513f9ceda168d8a4a1982,1356999555884,10.64,-9.92
3615,572513f9ceda168d8a4a1983,1356999556390,10.382,-9.193
3616,572513f9ceda168d8a4a1984,1356999556896,10.47,-9.403
3617,572513f9ceda168d8a4a1985,1356999557401,10.52,-9.657
3618,572513f9ceda168d8a4a1986,1356999557906,10.643,-9.449
3619,572513f9ceda168d8a4a1987,1356999558412,10.717,-9.308
3620,572513f9ceda168d8a4a1988,1356999558918,10.931,-9.499
3621,572513f9ceda168d8a4a1989,1356999559423,10.215,-8.409
3622,572513f9ceda168d8a4a198a,1356999559928,10.209,-9.598
3623,572513f9ceda168d8a4a198b,1356999560434,10.667,-9.512
3624,572513f9ceda168d8a4a198c,1356999560938,10.343,-9.399
3625,572513f9ceda168d8a4a198d,1356999561444,10.27,-9.473
3626,572513f9ceda168d8a4a198e,1356999561950,10.468,-9.482
3627,572513f9ceda168d8a4a198f,1356999562454,10.439,-9.673
3628,572513f9ceda168d8a4a1990,1356999562958,10.787,-9.42
3629,572513f9ceda168d8a4a1991,1356999563464,10.595,-9.923
3630,572513f9ceda168d8a4a1992,1356999563970,10.306,-9.529
3631,572513f9ceda168d8a4a1993,1356999564474,10.587,-9.333
3632,572513f9ceda168d8a4a1994,1356999564980,10.298,-9.408
3633,572513f9ceda168d8a4a1995,1356999565484,9.357,-9.416
3634,572513f9ceda168d8a4a1996,1356999565990,10.377,-9.835
3635,572513f9ceda168d8a4a1997,1356999566495,10.782,-9.853
3636,572513f9ceda168d8a4a1998,1356999567001,10.717,-9.494
3637,572513f9ceda168d8a4a1999,1356999567507,10.665,-9.447
3638,572513f9ceda168d8a4a199a,1356999568011,10.491,-9.428
3639,572513f9ceda168d8a4a199b,1356999568517,10.728,-9.558
3640,572513f9ceda168d8a4a199c,1356999569022,10.61,-9.304
3641,572513f9ceda168d8a4a199d,1356999569528,10.43,-9.364
3642,572513f9ceda168d8a4a199e,1356999570034,10.665,-9.23
3643,572513f9ceda168d8a4a199f,1356999570538,10.679,-9.583
3644,572513f9ceda168d8a4a19a0,1356999571044,10.541,-9.494
3645,572513f9ceda168d8a4a19a1,1356999572053,10.517,-9.615
3646,572513f9ceda168d8a4a19a2,1356999571549,10.219,-9.174
3647,572513f9ceda168d8a4a19a3,1356999572559,10.182,-9.553
3648,572513f9ceda168d8a4a19a4,1356999573064,10.177,-9.242
3649,572513f9ceda168d8a4a19a5,1356999573569,10.577,-9.704
3650,572513f9ceda168d8a4a19a6,1356999574074,10.493,-9.592
3651,572513f9ceda168d8a4a19a7,1356999574580,10.48,-9.577
3652,572513f9ceda168d8a4a19a8,1356999575086,10.362,-9.415
3653,572513f9ceda168d8a4a19a9,1356999575592,10.265,-9.481
3654,572513f9ceda168d8a4a19aa,1356999576098,10.308,-9.815
3655,572513f9ceda168d8a4a19ab,1356999576604,10.76,-9.574
3656,572513f9ceda168d8a4a19ac,1356999577109,10.381,-9.517
3657,572513f9ceda168d8a4a19ad,1356999577615,10.482,-9.428
3658,572513f9ceda168d8a4a19ae,1356999578119,10.351,-9.26
3659,572513f9ceda168d8a4a19af,1356999578626,9.464,-9.406
3660,572513f9ceda168d8a4a19b0,1356999579132,10.344,-9.516
3661,572513f9ceda168d8a4a19b1,1356999579637,10.677,-9.794
3662,572513f9ceda168d8a4a19b2,1356999580143,10.594,-9.555
3663,572513f9ceda168d8a4a19b3,1356999580648,10.313,-9.6
3664,572513f9ceda168d8a4a19b4,1356999581154,10.148,-9.177
3665,572513f9ceda168d8a4a19b5,1356999581660,10.568,-9.27
3666,572513f9ceda168d8a4a19b6,1356999582164,10.558,-9.435
3667,572513f9ceda168d8a4a19b7,1356999582669,10.3,-9.424
3668,572513f9ceda168d8a4a19b8,1356999583173,10.67,-9.403
3669,572513f9ceda168d8a4a19b9,1356999583678,10.438,-9.342
3670,572513f9ceda168d8a4a19ba,1356999584184,10.404,-9.315
3671,572513f9ceda168d8a4a19bb,1356999584690,10.29,-9.447
3672,572513f9ceda168d8a4a19bc,1356999585196,10.51,-9.594
3673,572513f9ceda168d8a4a19bd,1356999585702,10.715,-8.475
3674,572513f9ceda168d8a4a19be,1356999586208,10.728,-9.633
3675,572513f9ceda168d8a4a19bf,1356999586714,10.501,-9.39
3676,572513f9ceda168d8a4a19c0,1356999587219,10.52,-9.835
3677,572513f9ceda168d8a4a19c1,1356999587725,10.289,-9.215
3678,572513f9ceda168d8a4a19c2,1356999588230,11.215,-9.405
3679,572513f9ceda168d8a4a19c3,1356999588735,10.324,-9.354
3680,572513f9ceda168d8a4a19c4,1356999589241,10.251,-9.553
3681,572513f9ceda168d8a4a19c5,1356999589747,10.467,-9.476
3682,572513f9ceda168d8a4a19c6,1356999590253,10.192,-9.359
3683,572513f9ceda168d8a4a19c7,1356999590759,10.728,-9.361
3684,572513f9ceda168d8a4a19c8,1356999591265,10.65,-9.447
